"labels" "subject" "variable" "mean"
"1802" "LAYING" 28 "tBodyGyro-mean()-Y" -0.097448733725
"1803" "LAYING" 28 "tBodyGyro-mean()-Z" 0.09357912315
"1804" "LAYING" 28 "tBodyGyro-std()-X" -0.95516227975
"1805" "LAYING" 28 "tBodyGyro-std()-Y" -0.960057463625
"1806" "LAYING" 28 "tBodyGyro-std()-Z" -0.39519563995625
"1807" "LAYING" 28 "tBodyGyroJerk-mean()-X" -0.1045116270375
"1808" "LAYING" 28 "tBodyGyroJerk-mean()-Y" -0.03560100499625
"1809" "LAYING" 28 "tBodyGyroJerk-mean()-Z" -0.05345019146375
"1810" "LAYING" 28 "tBodyGyroJerk-std()-X" -0.9608029485
"1811" "LAYING" 28 "tBodyGyroJerk-std()-Y" -0.98039978225
"1812" "LAYING" 28 "tBodyGyroJerk-std()-Z" -0.31702121421
"1813" "LAYING" 28 "tBodyAccMag-mean()" -0.95811223025
"1814" "LAYING" 28 "tBodyAccMag-std()" -0.14976642226125
"1815" "LAYING" 28 "tGravityAccMag-mean()" -0.95811223025
"1816" "LAYING" 28 "tGravityAccMag-std()" -0.14976642226125
"1817" "LAYING" 28 "tBodyAccJerkMag-mean()" -0.978455341875
"1818" "LAYING" 28 "tBodyAccJerkMag-std()" -0.09623740102
"1819" "LAYING" 28 "tBodyGyroMag-mean()" -0.93710692125
"1820" "LAYING" 28 "tBodyGyroMag-std()" -0.06548038875625
"1821" "LAYING" 28 "tBodyGyroJerkMag-mean()" -0.978220270625
"1822" "LAYING" 28 "tBodyGyroJerkMag-std()" -0.1351626183825
"1823" "LAYING" 28 "fBodyAcc-mean()-X" -0.9739308675
"1824" "LAYING" 28 "fBodyAcc-mean()-Y" -0.958436369
"1825" "LAYING" 28 "fBodyAcc-mean()-Z" -0.961115672375
"1826" "LAYING" 28 "fBodyAcc-std()-X" -0.967324863875
"1827" "LAYING" 28 "fBodyAcc-std()-Y" -0.94200397775
"1828" "LAYING" 28 "fBodyAcc-std()-Z" -0.999048966125
"1829" "LAYING" 28 "fBodyAccJerk-mean()-X" -0.980013419
"1830" "LAYING" 28 "fBodyAccJerk-mean()-Y" -0.978094827375
"1831" "LAYING" 28 "fBodyAccJerk-mean()-Z" -0.970251565375
"1832" "LAYING" 28 "fBodyAccJerk-std()-X" -0.98220590125
"1833" "LAYING" 28 "fBodyAccJerk-std()-Y" -0.981117467
"1834" "LAYING" 28 "fBodyAccJerk-std()-Z" -0.9992327165
"1835" "LAYING" 28 "fBodyGyro-mean()-X" -0.946804234625
"1836" "LAYING" 28 "fBodyGyro-mean()-Y" -0.9658244555
"1837" "LAYING" 28 "fBodyGyro-mean()-Z" -0.961164844875
"1838" "LAYING" 28 "fBodyGyro-std()-X" -0.958092114
"1839" "LAYING" 28 "fBodyGyro-std()-Y" -0.957552988125
"1840" "LAYING" 28 "fBodyGyro-std()-Z" -0.999335676
"1841" "LAYING" 28 "fBodyAccMag-mean()" -0.961035587625
"1842" "LAYING" 28 "fBodyAccMag-std()" -0.466528947135
"1843" "LAYING" 28 "fBodyBodyAccJerkMag-mean()" -0.9734362485
"1844" "LAYING" 28 "fBodyBodyAccJerkMag-std()" -0.7549343136375
"1845" "LAYING" 28 "fBodyBodyGyroMag-mean()" -0.944218369375
"1846" "LAYING" 28 "fBodyBodyGyroMag-std()" -0.5627881449375
"1847" "LAYING" 28 "fBodyBodyGyroJerkMag-mean()" -0.971830582375
"1848" "LAYING" 28 "fBodyBodyGyroJerkMag-std()" 0.050311426875
"1849" "LAYING" 29 "tBodyAcc-mean()-X" 0.287295196811594
"1850" "LAYING" 29 "tBodyAcc-mean()-Y" -0.0171965484202899
"1851" "LAYING" 29 "tBodyAcc-mean()-Z" -0.109462068173913
"1852" "LAYING" 29 "tBodyAcc-std()-X" -0.984219555507246
"1853" "LAYING" 29 "tBodyAcc-std()-Y" -0.990240946666667
"1854" "LAYING" 29 "tBodyAcc-std()-Z" -0.0645474960701449
"1855" "LAYING" 29 "tGravityAcc-mean()-X" -0.346789842753623
"1856" "LAYING" 29 "tGravityAcc-mean()-Y" 0.807535373478261
"1857" "LAYING" 29 "tGravityAcc-mean()-Z" 0.590452224057971
"1858" "LAYING" 29 "tGravityAcc-std()-X" -0.972939889855073
"1859" "LAYING" 29 "tGravityAcc-std()-Y" -0.99424764884058
"1860" "LAYING" 29 "tGravityAcc-std()-Z" -0.119460682211594
"1861" "LAYING" 29 "tBodyAccJerk-mean()-X" 0.0718861195971014
"1862" "LAYING" 29 "tBodyAccJerk-mean()-Y" 0.0116912059556522
"1863" "LAYING" 29 "tBodyAccJerk-mean()-Z" 0.00241542784130435
"1864" "LAYING" 29 "tBodyAccJerk-std()-X" -0.99200598942029
"1865" "LAYING" 29 "tBodyAccJerk-std()-Y" -0.989513565652174
"1866" "LAYING" 29 "tBodyAccJerk-std()-Z" -0.0993731475608696
"1867" "LAYING" 29 "tBodyGyro-mean()-X" -0.0258281004782609
"1868" "LAYING" 29 "tBodyGyro-mean()-Y" -0.0761814357028986
"1869" "LAYING" 29 "tBodyGyro-mean()-Z" 0.127411971652174
"1870" "LAYING" 29 "tBodyGyro-std()-X" -0.994276591304348
"1871" "LAYING" 29 "tBodyGyro-std()-Y" -0.992750957826087
"1872" "LAYING" 29 "tBodyGyro-std()-Z" -0.251219442374928
"1873" "LAYING" 29 "tBodyGyroJerk-mean()-X" -0.0995339880724638
"1874" "LAYING" 29 "tBodyGyroJerk-mean()-Y" -0.0386768295072464
"1875" "LAYING" 29 "tBodyGyroJerk-mean()-Z" -0.0674469666086956
"1876" "LAYING" 29 "tBodyGyroJerk-std()-X" -0.99654254057971
"1877" "LAYING" 29 "tBodyGyroJerk-std()-Y" -0.997081575652174
"1878" "LAYING" 29 "tBodyGyroJerk-std()-Z" -0.0940687036695652
"1879" "LAYING" 29 "tBodyAccMag-mean()" -0.986493196666667
"1880" "LAYING" 29 "tBodyAccMag-std()" -0.244858500314493
"1881" "LAYING" 29 "tGravityAccMag-mean()" -0.986493196666667
"1882" "LAYING" 29 "tGravityAccMag-std()" -0.244858500314493
"1883" "LAYING" 29 "tBodyAccJerkMag-mean()" -0.992725367826087
"1884" "LAYING" 29 "tBodyAccJerkMag-std()" -0.174869474891304
"1885" "LAYING" 29 "tBodyGyroMag-mean()" -0.971923623043478
"1886" "LAYING" 29 "tBodyGyroMag-std()" -0.143465601797101
"1887" "LAYING" 29 "tBodyGyroJerkMag-mean()" -0.997322526811594
"1888" "LAYING" 29 "tBodyGyroJerkMag-std()" -0.218535522043478
"1889" "LAYING" 29 "fBodyAcc-mean()-X" -0.986626999275362
"1890" "LAYING" 29 "fBodyAcc-mean()-Y" -0.989034304057971
"1891" "LAYING" 29 "fBodyAcc-mean()-Z" -0.989473926666667
"1892" "LAYING" 29 "fBodyAcc-std()-X" -0.983432309130435
"1893" "LAYING" 29 "fBodyAcc-std()-Y" -0.990680395362319
"1894" "LAYING" 29 "fBodyAcc-std()-Z" -0.999837963333333
"1895" "LAYING" 29 "fBodyAccJerk-mean()-X" -0.992153982028986
"1896" "LAYING" 29 "fBodyAccJerk-mean()-Y" -0.989398823913043
"1897" "LAYING" 29 "fBodyAccJerk-mean()-Z" -0.992018447826087
"1898" "LAYING" 29 "fBodyAccJerk-std()-X" -0.99254347826087
"1899" "LAYING" 29 "fBodyAccJerk-std()-Y" -0.990468082753623
"1900" "LAYING" 29 "fBodyAccJerk-std()-Z" -0.999856640434783
"1901" "LAYING" 29 "fBodyGyro-mean()-X" -0.99312260884058
"1902" "LAYING" 29 "fBodyGyro-mean()-Y" -0.993696336521739
"1903" "LAYING" 29 "fBodyGyro-mean()-Z" -0.976184322608696
"1904" "LAYING" 29 "fBodyGyro-std()-X" -0.994652185217391
"1905" "LAYING" 29 "fBodyGyro-std()-Y" -0.992240785652174
"1906" "LAYING" 29 "fBodyGyro-std()-Z" -0.999732088550725
"1907" "LAYING" 29 "fBodyAccMag-mean()" -0.986800645362319
"1908" "LAYING" 29 "fBodyAccMag-std()" -0.784446457782609
"1909" "LAYING" 29 "fBodyBodyAccJerkMag-mean()" -0.993998275797101
"1910" "LAYING" 29 "fBodyBodyAccJerkMag-std()" -0.884996398405797
"1911" "LAYING" 29 "fBodyBodyGyroMag-mean()" -0.98400134173913
"1912" "LAYING" 29 "fBodyBodyGyroMag-std()" -0.610611714202899
"1913" "LAYING" 29 "fBodyBodyGyroJerkMag-mean()" -0.997617389275362
"1914" "LAYING" 29 "fBodyBodyGyroJerkMag-std()" -0.423473279130435
"1915" "LAYING" 30 "tBodyAcc-mean()-X" 0.281033900571429
"1916" "LAYING" 30 "tBodyAcc-mean()-Y" -0.0194494098614286
"1917" "LAYING" 30 "tBodyAcc-mean()-Z" -0.1036581505
"1918" "LAYING" 30 "tBodyAcc-std()-X" -0.976362515428571
"1919" "LAYING" 30 "tBodyAcc-std()-Y" -0.954201823857143
"1920" "LAYING" 30 "tBodyAcc-std()-Z" -0.304809505944
"1921" "LAYING" 30 "tGravityAcc-mean()-X" -0.344737755285714
"1922" "LAYING" 30 "tGravityAcc-mean()-Y" 0.732661247714286
"1923" "LAYING" 30 "tGravityAcc-mean()-Z" 0.681459210714286
"1924" "LAYING" 30 "tGravityAcc-std()-X" -0.979563942714286
"1925" "LAYING" 30 "tGravityAcc-std()-Y" -0.988930714857143
"1926" "LAYING" 30 "tGravityAcc-std()-Z" -0.570249151285714
"1927" "LAYING" 30 "tBodyAccJerk-mean()-X" 0.0752196666428571
"1928" "LAYING" 30 "tBodyAccJerk-mean()-Y" 0.0107680190087143
"1929" "LAYING" 30 "tBodyAccJerk-mean()-Z" -0.000374189681428571
"1930" "LAYING" 30 "tBodyAccJerk-std()-X" -0.977463775571429
"1931" "LAYING" 30 "tBodyAccJerk-std()-Y" -0.971049778142857
"1932" "LAYING" 30 "tBodyAccJerk-std()-Z" -0.0636129017228571
"1933" "LAYING" 30 "tBodyGyro-mean()-X" -0.0267812218571429
"1934" "LAYING" 30 "tBodyGyro-mean()-Y" -0.0761476351714286
"1935" "LAYING" 30 "tBodyGyro-mean()-Z" 0.0938472163142857
"1936" "LAYING" 30 "tBodyGyro-std()-X" -0.973662822428571
"1937" "LAYING" 30 "tBodyGyro-std()-Y" -0.966041673
"1938" "LAYING" 30 "tBodyGyro-std()-Z" -0.247742655231429
"1939" "LAYING" 30 "tBodyGyroJerk-mean()-X" -0.102277358585714
"1940" "LAYING" 30 "tBodyGyroJerk-mean()-Y" -0.0384875867528571
"1941" "LAYING" 30 "tBodyGyroJerk-mean()-Z" -0.0595736770285714
"1942" "LAYING" 30 "tBodyGyroJerk-std()-X" -0.983775833714286
"1943" "LAYING" 30 "tBodyGyroJerk-std()-Y" -0.980357062142857
"1944" "LAYING" 30 "tBodyGyroJerk-std()-Z" -0.0518161178342857
"1945" "LAYING" 30 "tBodyAccMag-mean()" -0.969829984285714
"1946" "LAYING" 30 "tBodyAccMag-std()" -0.171212291266143
"1947" "LAYING" 30 "tGravityAccMag-mean()" -0.969829984285714
"1948" "LAYING" 30 "tGravityAccMag-std()" -0.171212291266143
"1949" "LAYING" 30 "tBodyAccJerkMag-mean()" -0.97923282
"1950" "LAYING" 30 "tBodyAccJerkMag-std()" -0.135074117525429
"1951" "LAYING" 30 "tBodyGyroMag-mean()" -0.962284921142857
"1952" "LAYING" 30 "tBodyGyroMag-std()" -0.04006558165
"1953" "LAYING" 30 "tBodyGyroJerkMag-mean()" -0.985086413428571
"1954" "LAYING" 30 "tBodyGyroJerkMag-std()" -0.230470998545714
"1955" "LAYING" 30 "fBodyAcc-mean()-X" -0.974789999285714
"1956" "LAYING" 30 "fBodyAcc-mean()-Y" -0.959974274571429
"1957" "LAYING" 30 "fBodyAcc-mean()-Z" -0.970321991714286
"1958" "LAYING" 30 "fBodyAcc-std()-X" -0.977045260571429
"1959" "LAYING" 30 "fBodyAcc-std()-Y" -0.9535584
"1960" "LAYING" 30 "fBodyAcc-std()-Z" -0.999327704857143
"1961" "LAYING" 30 "fBodyAccJerk-mean()-X" -0.976887901571429
"1962" "LAYING" 30 "fBodyAccJerk-mean()-Y" -0.971696279857143
"1963" "LAYING" 30 "fBodyAccJerk-mean()-Z" -0.975632420428571
"1964" "LAYING" 30 "fBodyAccJerk-std()-X" -0.980350748142857
"1965" "LAYING" 30 "fBodyAccJerk-std()-Y" -0.972434196714286
"1966" "LAYING" 30 "fBodyAccJerk-std()-Z" -0.999284528571429
"1967" "LAYING" 30 "fBodyGyro-mean()-X" -0.971789052714286
"1968" "LAYING" 30 "fBodyGyro-mean()-Y" -0.968170332428571
"1969" "LAYING" 30 "fBodyGyro-mean()-Z" -0.967577361142857
"1970" "LAYING" 30 "fBodyGyro-std()-X" -0.974488400714286
"1971" "LAYING" 30 "fBodyGyro-std()-Y" -0.965134152428571
"1972" "LAYING" 30 "fBodyGyro-std()-Z" -0.999633435142857
"1973" "LAYING" 30 "fBodyAccMag-mean()" -0.962840820428571
"1974" "LAYING" 30 "fBodyAccMag-std()" -0.680255912142857
"1975" "LAYING" 30 "fBodyBodyAccJerkMag-mean()" -0.969949269571429
"1976" "LAYING" 30 "fBodyBodyAccJerkMag-std()" -0.6796811408
"1977" "LAYING" 30 "fBodyBodyGyroMag-mean()" -0.962001199
"1978" "LAYING" 30 "fBodyBodyGyroMag-std()" -0.566283185728571
"1979" "LAYING" 30 "fBodyBodyGyroJerkMag-mean()" -0.977821335571429
"1980" "LAYING" 30 "fBodyBodyGyroJerkMag-std()" -0.507019938285714
"1981" "SITTING" 1 "tBodyAcc-mean()-X" 0.261237565425532
"1982" "SITTING" 1 "tBodyAcc-mean()-Y" -0.00130828765170213
"1983" "SITTING" 1 "tBodyAcc-mean()-Z" -0.104544182255319
"1984" "SITTING" 1 "tBodyAcc-std()-X" -0.977229008297872
"1985" "SITTING" 1 "tBodyAcc-std()-Y" -0.922618641914894
"1986" "SITTING" 1 "tBodyAcc-std()-Z" 0.118261863640426
"1987" "SITTING" 1 "tGravityAcc-mean()-X" 0.831509933404255
"1988" "SITTING" 1 "tGravityAcc-mean()-Y" 0.204411592680851
"1989" "SITTING" 1 "tGravityAcc-mean()-Z" 0.332043702765957
"1990" "SITTING" 1 "tGravityAcc-std()-X" -0.968457145744681
"1991" "SITTING" 1 "tGravityAcc-std()-Y" -0.935517055957447
"1992" "SITTING" 1 "tGravityAcc-std()-Z" 0.301419345319149
"1993" "SITTING" 1 "tBodyAccJerk-mean()-X" 0.0774825199574468
"1994" "SITTING" 1 "tBodyAccJerk-mean()-Y" -0.000619102785106384
"1995" "SITTING" 1 "tBodyAccJerk-mean()-Z" -0.00336779235021277
"1996" "SITTING" 1 "tBodyAccJerk-std()-X" -0.986430711276596
"1997" "SITTING" 1 "tBodyAccJerk-std()-Y" -0.981371965319149
"1998" "SITTING" 1 "tBodyAccJerk-std()-Z" 0.0165644228659574
"1999" "SITTING" 1 "tBodyGyro-mean()-X" -0.045350056512766
"2000" "SITTING" 1 "tBodyGyro-mean()-Y" -0.0919241549361702
"2001" "SITTING" 1 "tBodyGyro-mean()-Z" 0.0629313811914894
"2002" "SITTING" 1 "tBodyGyro-std()-X" -0.977211283191489
"2003" "SITTING" 1 "tBodyGyro-std()-Y" -0.966473895319149
"2004" "SITTING" 1 "tBodyGyro-std()-Z" -0.233370428585106
"2005" "SITTING" 1 "tBodyGyroJerk-mean()-X" -0.0936793807234043
"2006" "SITTING" 1 "tBodyGyroJerk-mean()-Y" -0.0402118124255319
"2007" "SITTING" 1 "tBodyGyroJerk-mean()-Z" -0.046702627
"2008" "SITTING" 1 "tBodyGyroJerk-std()-X" -0.99173159212766
"2009" "SITTING" 1 "tBodyGyroJerk-std()-Y" -0.989518068510638
"2010" "SITTING" 1 "tBodyGyroJerk-std()-Z" 0.00284798482340426
"2011" "SITTING" 1 "tBodyAccMag-mean()" -0.948536786170213
"2012" "SITTING" 1 "tBodyAccMag-std()" -0.17159434653617
"2013" "SITTING" 1 "tGravityAccMag-mean()" -0.948536786170213
"2014" "SITTING" 1 "tGravityAccMag-std()" -0.17159434653617
"2015" "SITTING" 1 "tBodyAccJerkMag-mean()" -0.987364195531915
"2016" "SITTING" 1 "tBodyAccJerkMag-std()" -0.0603137314042553
"2017" "SITTING" 1 "tBodyGyroMag-mean()" -0.93089249
"2018" "SITTING" 1 "tBodyGyroMag-std()" -0.112973317920638
"2019" "SITTING" 1 "tBodyGyroJerkMag-mean()" -0.991976341276596
"2020" "SITTING" 1 "tBodyGyroJerkMag-std()" -0.00177420970212766
"2021" "SITTING" 1 "fBodyAcc-mean()-X" -0.979641238723404
"2022" "SITTING" 1 "fBodyAcc-mean()-Y" -0.944084550425532
"2023" "SITTING" 1 "fBodyAcc-mean()-Z" -0.959184889148936
"2024" "SITTING" 1 "fBodyAcc-std()-X" -0.976412313191489
"2025" "SITTING" 1 "fBodyAcc-std()-Y" -0.917275006382979
"2026" "SITTING" 1 "fBodyAcc-std()-Z" -0.999175948085106
"2027" "SITTING" 1 "fBodyAccJerk-mean()-X" -0.986597022553191
"2028" "SITTING" 1 "fBodyAccJerk-mean()-Y" -0.981579467021277
"2029" "SITTING" 1 "fBodyAccJerk-mean()-Z" -0.986053092340425
"2030" "SITTING" 1 "fBodyAccJerk-std()-X" -0.987492994468085
"2031" "SITTING" 1 "fBodyAccJerk-std()-Y" -0.982513909574468
"2032" "SITTING" 1 "fBodyAccJerk-std()-Z" -0.999747370212766
"2033" "SITTING" 1 "fBodyGyro-mean()-X" -0.976161464042553
"2034" "SITTING" 1 "fBodyGyro-mean()-Y" -0.975838585319149
"2035" "SITTING" 1 "fBodyGyro-mean()-Z" -0.951315544468085
"2036" "SITTING" 1 "fBodyGyro-std()-X" -0.977904227021277
"2037" "SITTING" 1 "fBodyGyro-std()-Y" -0.962345042553192
"2038" "SITTING" 1 "fBodyGyro-std()-Z" -0.999588120638298
"2039" "SITTING" 1 "fBodyAccMag-mean()" -0.947782922553192
"2040" "SITTING" 1 "fBodyAccMag-std()" -0.608126705914894
"2041" "SITTING" 1 "fBodyBodyAccJerkMag-mean()" -0.985262126808511
"2042" "SITTING" 1 "fBodyBodyAccJerkMag-std()" -0.750599066382979
"2043" "SITTING" 1 "fBodyBodyGyroMag-mean()" -0.958435589361702
"2044" "SITTING" 1 "fBodyBodyGyroMag-std()" -0.284454150412766
"2045" "SITTING" 1 "fBodyBodyGyroJerkMag-mean()" -0.989797547234043
"2046" "SITTING" 1 "fBodyBodyGyroJerkMag-std()" -0.218017225106383
"2047" "SITTING" 2 "tBodyAcc-mean()-X" 0.27708735173913
"2048" "SITTING" 2 "tBodyAcc-mean()-Y" -0.0156879937282609
"2049" "SITTING" 2 "tBodyAcc-mean()-Z" -0.109218272456522
"2050" "SITTING" 2 "tBodyAcc-std()-X" -0.986822279565217
"2051" "SITTING" 2 "tBodyAcc-std()-Y" -0.950704499130435
"2052" "SITTING" 2 "tBodyAcc-std()-Z" 0.256453039862826
"2053" "SITTING" 2 "tGravityAcc-mean()-X" 0.940477273043478
"2054" "SITTING" 2 "tGravityAcc-mean()-Y" -0.105630024498783
"2055" "SITTING" 2 "tGravityAcc-mean()-Z" 0.19872676876087
"2056" "SITTING" 2 "tGravityAcc-std()-X" -0.979988760869565
"2057" "SITTING" 2 "tGravityAcc-std()-Y" -0.956750273043478
"2058" "SITTING" 2 "tGravityAcc-std()-Z" 0.538687011956522
"2059" "SITTING" 2 "tBodyAccJerk-mean()-X" 0.0722564387173913
"2060" "SITTING" 2 "tBodyAccJerk-mean()-Y" 0.0116954511323913
"2061" "SITTING" 2 "tBodyAccJerk-mean()-Z" 0.00760546929869565
"2062" "SITTING" 2 "tBodyAccJerk-std()-X" -0.988055854130435
"2063" "SITTING" 2 "tBodyAccJerk-std()-Y" -0.977983955434783
"2064" "SITTING" 2 "tBodyAccJerk-std()-Z" 0.0525305806521739
"2065" "SITTING" 2 "tBodyGyro-mean()-X" -0.0454706620434783
"2066" "SITTING" 2 "tBodyGyro-mean()-Y" -0.0599286797043478
"2067" "SITTING" 2 "tBodyGyro-mean()-Z" 0.0412277462173913
"2068" "SITTING" 2 "tBodyGyro-std()-X" -0.985742027826087
"2069" "SITTING" 2 "tBodyGyro-std()-Y" -0.978919526956522
"2070" "SITTING" 2 "tBodyGyro-std()-Z" -0.505954266021739
"2071" "SITTING" 2 "tBodyGyroJerk-mean()-X" -0.0936328412826087
"2072" "SITTING" 2 "tBodyGyroJerk-mean()-Y" -0.0415602029130435
"2073" "SITTING" 2 "tBodyGyroJerk-mean()-Z" -0.04358509665
"2074" "SITTING" 2 "tBodyGyroJerk-std()-X" -0.989709023043478
"2075" "SITTING" 2 "tBodyGyroJerk-std()-Y" -0.990889614782609
"2076" "SITTING" 2 "tBodyGyroJerk-std()-Z" -0.253133782695652
"2077" "SITTING" 2 "tBodyAccMag-mean()" -0.967893623913043
"2078" "SITTING" 2 "tBodyAccMag-std()" -0.1117612925
"2079" "SITTING" 2 "tGravityAccMag-mean()" -0.967893623913043
"2080" "SITTING" 2 "tGravityAccMag-std()" -0.1117612925
"2081" "SITTING" 2 "tBodyAccJerkMag-mean()" -0.986774713043478
"2082" "SITTING" 2 "tBodyAccJerkMag-std()" -0.0502937812608696
"2083" "SITTING" 2 "tBodyGyroMag-mean()" -0.946035087173913
"2084" "SITTING" 2 "tBodyGyroMag-std()" -0.0465395786717391
"2085" "SITTING" 2 "tBodyGyroJerkMag-mean()" -0.991081493913043
"2086" "SITTING" 2 "tBodyGyroJerkMag-std()" -0.184917620573913
"2087" "SITTING" 2 "fBodyAcc-mean()-X" -0.985803840652174
"2088" "SITTING" 2 "fBodyAcc-mean()-Y" -0.957343498478261
"2089" "SITTING" 2 "fBodyAcc-mean()-Z" -0.970162172608696
"2090" "SITTING" 2 "fBodyAcc-std()-X" -0.98736209
"2091" "SITTING" 2 "fBodyAcc-std()-Y" -0.950073754130435
"2092" "SITTING" 2 "fBodyAcc-std()-Z" -0.999430545217391
"2093" "SITTING" 2 "fBodyAccJerk-mean()-X" -0.987848793695652
"2094" "SITTING" 2 "fBodyAccJerk-mean()-Y" -0.977139702826087
"2095" "SITTING" 2 "fBodyAccJerk-mean()-Z" -0.985129050217391
"2096" "SITTING" 2 "fBodyAccJerk-std()-X" -0.989459107391304
"2097" "SITTING" 2 "fBodyAccJerk-std()-Y" -0.980804228478261
"2098" "SITTING" 2 "fBodyAccJerk-std()-Z" -0.999700042608696
"2099" "SITTING" 2 "fBodyGyro-mean()-X" -0.982621389565217
"2100" "SITTING" 2 "fBodyGyro-mean()-Y" -0.982100923695652
"2101" "SITTING" 2 "fBodyGyro-mean()-Z" -0.959814822391304
"2102" "SITTING" 2 "fBodyGyro-std()-X" -0.986808501521739
"2103" "SITTING" 2 "fBodyGyro-std()-Y" -0.977356188695652
"2104" "SITTING" 2 "fBodyGyro-std()-Z" -0.99960263673913
"2105" "SITTING" 2 "fBodyAccMag-mean()" -0.96127374826087
"2106" "SITTING" 2 "fBodyAccMag-std()" -0.612535121326087
"2107" "SITTING" 2 "fBodyBodyAccJerkMag-mean()" -0.983874698913043
"2108" "SITTING" 2 "fBodyBodyAccJerkMag-std()" -0.837046969130435
"2109" "SITTING" 2 "fBodyBodyGyroMag-mean()" -0.971840596086956
"2110" "SITTING" 2 "fBodyBodyGyroMag-std()" -0.444892836913043
"2111" "SITTING" 2 "fBodyBodyGyroJerkMag-mean()" -0.989861950869565
"2112" "SITTING" 2 "fBodyBodyGyroJerkMag-std()" -0.118224398621739
"2113" "SITTING" 3 "tBodyAcc-mean()-X" 0.257197599134615
"2114" "SITTING" 3 "tBodyAcc-mean()-Y" -0.00350299841730769
"2115" "SITTING" 3 "tBodyAcc-mean()-Z" -0.0983579203269231
"2116" "SITTING" 3 "tBodyAcc-std()-X" -0.971010120961538
"2117" "SITTING" 3 "tBodyAcc-std()-Y" -0.856617812115385
"2118" "SITTING" 3 "tBodyAcc-std()-Z" 0.307555039634615
"2119" "SITTING" 3 "tGravityAcc-mean()-X" 0.901098984615385
"2120" "SITTING" 3 "tGravityAcc-mean()-Y" 0.127303379245962
"2121" "SITTING" 3 "tGravityAcc-mean()-Z" 0.139020582461538
"2122" "SITTING" 3 "tGravityAcc-std()-X" -0.957324457884615
"2123" "SITTING" 3 "tGravityAcc-std()-Y" -0.903923008269231
"2124" "SITTING" 3 "tGravityAcc-std()-Z" 0.415605488128846
"2125" "SITTING" 3 "tBodyAccJerk-mean()-X" 0.0726098418653846
"2126" "SITTING" 3 "tBodyAccJerk-mean()-Y" 0.00272529134230769
"2127" "SITTING" 3 "tBodyAccJerk-mean()-Z" -0.00423348373557692
"2128" "SITTING" 3 "tBodyAccJerk-std()-X" -0.974467390384615
"2129" "SITTING" 3 "tBodyAccJerk-std()-Y" -0.953631390961538
"2130" "SITTING" 3 "tBodyAccJerk-std()-Z" 0.0239863636019231
"2131" "SITTING" 3 "tBodyGyro-mean()-X" -0.0385365204807692
"2132" "SITTING" 3 "tBodyGyro-mean()-Y" -0.07524100275
"2133" "SITTING" 3 "tBodyGyro-mean()-Z" 0.0940113975530769
"2134" "SITTING" 3 "tBodyGyro-std()-X" -0.965434768461538
"2135" "SITTING" 3 "tBodyGyro-std()-Y" -0.944854571346154
"2136" "SITTING" 3 "tBodyGyro-std()-Z" -0.345641545742308
"2137" "SITTING" 3 "tBodyGyroJerk-mean()-X" -0.103605889057692
"2138" "SITTING" 3 "tBodyGyroJerk-mean()-Y" -0.0360909881807692
"2139" "SITTING" 3 "tBodyGyroJerk-mean()-Z" -0.0590079966686538
"2140" "SITTING" 3 "tBodyGyroJerk-std()-X" -0.972546905961538
"2141" "SITTING" 3 "tBodyGyroJerk-std()-Y" -0.978635908653846
"2142" "SITTING" 3 "tBodyGyroJerk-std()-Z" 0.0170525293692308
"2143" "SITTING" 3 "tBodyAccMag-mean()" -0.895383350192308
"2144" "SITTING" 3 "tBodyAccMag-std()" -0.0942158447884615
"2145" "SITTING" 3 "tGravityAccMag-mean()" -0.895383350192308
"2146" "SITTING" 3 "tGravityAccMag-std()" -0.0942158447884615
"2147" "SITTING" 3 "tBodyAccJerkMag-mean()" -0.969080752884615
"2148" "SITTING" 3 "tBodyAccJerkMag-std()" -0.0874529105769231
"2149" "SITTING" 3 "tBodyGyroMag-mean()" -0.919354372307692
"2150" "SITTING" 3 "tBodyGyroMag-std()" -0.0611712514807692
"2151" "SITTING" 3 "tBodyGyroJerkMag-mean()" -0.977998051923077
"2152" "SITTING" 3 "tBodyGyroJerkMag-std()" -0.128179260230769
"2153" "SITTING" 3 "fBodyAcc-mean()-X" -0.970154440961538
"2154" "SITTING" 3 "fBodyAcc-mean()-Y" -0.891907751346154
"2155" "SITTING" 3 "fBodyAcc-mean()-Z" -0.917987925384615
"2156" "SITTING" 3 "fBodyAcc-std()-X" -0.971605878461538
"2157" "SITTING" 3 "fBodyAcc-std()-Y" -0.8496556575
"2158" "SITTING" 3 "fBodyAcc-std()-Z" -0.998304688461538
"2159" "SITTING" 3 "fBodyAccJerk-mean()-X" -0.974950363461538
"2160" "SITTING" 3 "fBodyAccJerk-mean()-Y" -0.954170151346154
"2161" "SITTING" 3 "fBodyAccJerk-mean()-Z" -0.970845669423077
"2162" "SITTING" 3 "fBodyAccJerk-std()-X" -0.976283534807692
"2163" "SITTING" 3 "fBodyAccJerk-std()-Y" -0.956461756730769
"2164" "SITTING" 3 "fBodyAccJerk-std()-Z" -0.9993081875
"2165" "SITTING" 3 "fBodyGyro-mean()-X" -0.957550637692308
"2166" "SITTING" 3 "fBodyGyro-mean()-Y" -0.95617355
"2167" "SITTING" 3 "fBodyGyro-mean()-Z" -0.934967958846154
"2168" "SITTING" 3 "fBodyGyro-std()-X" -0.968013062884615
